Onset_Time,Offset_Time,Duration_Time,Sender,Subject,Class,Marker,Comment
0:00:00,0:00:00,0:00:00,,,,,
0:00:00,0:00:00,0:00:00,,,,,
0:05:05,0:34:45,0:29:40,LKM live - edited post hoc,,Medical,01. Pre-induction,
0:09:48,0:58:57,0:49:09,LKM live - edited post hoc,,Medical,02. Anesthesia Induction,
1:05:06,1:41:39,0:36:33,LKM live - edited post hoc,,Medical,03. Sterile Prepping,
1:41:52,1:42:39,0:00:47,LKM live - edited post hoc,,Medical,04. Pre-incision Time-out,
1:43:17,1:48:03,0:04:46,LKM live - edited post hoc,,Medical,05. Sternotomy,
1:43:41,3:37:39,1:53:59,LKM live - edited post hoc,,Medical,06. Vessel Harvesting,
2:42:46,3:06:23,0:23:37,LKM live - edited post hoc,,Medical,08. Aortic Cannulation,
2:44:05,4:02:29,1:18:24,LKM live - edited post hoc,,Medical,07. Heparinization,
3:54:53,3:56:16,0:01:23,LKM live - edited post hoc,,Medical,09. Initiate CPB,
3:59:48,4:02:36,0:02:48,LKM live - edited post hoc,,Medical,10. Clamp Aorta and Deliver Cardioplegia,
4:03:21,5:54:24,1:51:03,LKM live - edited post hoc,,Medical,11. Anatomoses - Aortotomy,
6:09:25,6:32:08,0:22:43,LKM live - edited post hoc,,Medical,12. Separate from Bypass,
6:46:03,7:28:03,0:42:00,LKM live - edited post hoc,,Medical,13. Sternal Closure,
7:56:37,7:56:40,0:00:03,LKM live,,Medical,15. Patient Departure,
