Onset_Time,Offset_Time,Duration_Time,Sender,Subject,Class,Marker,Comment
0:00:00,0:00:00,0:00:00,,,,,
0:00:00,0:00:00,0:00:00,,,,,
0:01:12,0:01:15,0:00:03,LKM live,,,00. Patient Arrival,
0:08:39,0:25:46,0:17:07,LKM live - edited post hoc,,,01. Pre-induction,
0:12:26,1:05:13,0:52:48,LKM live - edited post hoc,,,02. Anesthesia Induction,
1:07:16,1:42:26,0:35:10,LKM live - edited post hoc,,,03. Sterile Prepping,
1:49:56,1:50:31,0:00:35,LKM live - edited post hoc,,,04. Pre-incision Time-out,
1:50:34,1:58:50,0:08:16,LKM live - edited post hoc,,,05. Sternotomy,
1:50:34,2:49:50,0:59:16,LKM live - edited post hoc,,,06. Vessel Harvesting,
2:36:44,2:55:46,0:19:02,LKM live - edited post hoc,,,07. Heparinization,
2:52:55,3:09:42,0:16:47,LKM live - edited post hoc,,,08. Aortic Cannulation,
3:18:39,3:20:12,0:01:32,LKM live - edited post hoc,,,09. Initiate CPB,
3:22:00,3:25:51,0:03:51,LKM live - edited post hoc,,,10. Clamp Aorta and Deliver Cardioplegia,
3:25:57,4:16:37,0:50:40,LKM live - edited post hoc,,,11. Anatomoses - Aortotomy,
4:20:44,4:44:13,0:23:29,LKM live - edited post hoc,,,12. Separate from Bypass,
4:55:29,5:27:46,0:32:17,LKM live - edited post hoc,,,13. Sternal Closure,
4:57:03,4:57:36,0:00:33,LKM live - edited post hoc,,,14. Post-operative Debrief,
5:57:31,5:57:34,0:00:03,LKM live,None,Medical,15. Patient Departure,
